step,loss,sdf_loss,dro_loss,time
0,0.13004513084888458,0.11474400013685226,0.19124968349933624,1.3733144290745258
1,0.11381000280380249,0.0979626327753067,0.17719948291778564,0.03508308157324791
2,0.1333189308643341,0.11829694360494614,0.1934068351984024,0.03616111446171999
3,0.1280239224433899,0.112690769135952,0.1893565058708191,0.035030129365623
4,0.11486415565013885,0.09910952299833298,0.17788265645503998,0.03584412019699812
5,0.11317397654056549,0.09736182540655136,0.17642256617546082,0.03898290824145079
6,0.1375095546245575,0.12221659719944,0.19868139922618866,0.03775332402437925
7,0.11842881143093109,0.1023150384426117,0.18288388848304749,0.03445459622889757
8,0.12454093992710114,0.10914615541696548,0.18612010776996613,0.036449236795306206
9,0.12806685268878937,0.11260959506034851,0.18989591300487518,0.0339744184166193
10,0.1252366006374359,0.10952481627464294,0.1880837380886078,0.03601333126425743
11,0.1170959621667862,0.10142048448324203,0.17979784309864044,0.03838489856570959
12,0.11811959743499756,0.10225038975477219,0.18159641325473785,0.035465276800096035
13,0.09553830325603485,0.07943330705165863,0.15995828807353973,0.03769743721932173
14,0.11260782182216644,0.09642208367586136,0.17735075950622559,0.0356065658852458
15,0.09587197005748749,0.07972724735736847,0.16045083105564117,0.03402749449014664
16,0.11453217267990112,0.09889990091323853,0.17706124484539032,0.03488574177026749
17,0.10646331310272217,0.09050015360116959,0.1703159362077713,0.036247460171580315
18,0.09615448117256165,0.080055370926857,0.16055093705654144,0.03622879087924957
19,0.0970824733376503,0.08115073293447495,0.16080941259860992,0.03689959645271301
20,0.09660081565380096,0.08079836517572403,0.1598106175661087,0.036942701786756516
21,0.10027191787958145,0.08458264917135239,0.16302898526191711,0.03567160200327635
22,0.08274570852518082,0.06669458746910095,0.14695018529891968,0.03672870062291622
23,0.09237982332706451,0.07693653553724289,0.154152974486351,0.034239367581903934
24,0.09699758887290955,0.08135534822940826,0.15956656634807587,0.035438873805105686
25,0.09752656519412994,0.08175742626190186,0.1606031209230423,0.03744886443018913
26,0.08959025144577026,0.07384221255779266,0.15258239209651947,0.038056133314967155
27,0.09260907769203186,0.07782328873872757,0.15175224840641022,0.038594420067965984
28,0.09230456501245499,0.07753775268793106,0.1513717919588089,0.038646466098725796
29,0.08961999416351318,0.07436904311180115,0.15062376856803894,0.03846580907702446
30,0.08642857521772385,0.07067891955375671,0.14942717552185059,0.038907802663743496
31,0.08529394119977951,0.06958790123462677,0.14811809360980988,0.039345952682197094
32,0.08593146502971649,0.0703154131770134,0.14839565753936768,0.03921292256563902
33,0.08500675112009048,0.06906722486019135,0.14876483380794525,0.03769185394048691
34,0.0850287675857544,0.06893555819988251,0.14940159022808075,0.038212016224861145
35,0.08281122893095016,0.06711097061634064,0.14561226963996887,0.03867603000253439
36,0.08170921355485916,0.06576011329889297,0.1455056071281433,0.03881307132542133
37,0.0788973793387413,0.06272159516811371,0.14360050857067108,0.03977730963379145
38,0.08079147338867188,0.06424608826637268,0.14697301387786865,0.039611308835446835
39,0.07828908413648605,0.061461400240659714,0.145599827170372,0.03841943386942148
40,0.08591005206108093,0.06916777789592743,0.15287916362285614,0.03897665347903967
41,0.06883750110864639,0.05135080963373184,0.1387842446565628,0.03863147832453251
42,0.07836828380823135,0.06130308657884598,0.14662905037403107,0.03924989886581898
43,0.07451755553483963,0.057234276086091995,0.14365068078041077,0.038663833402097225
44,0.07984805107116699,0.06284462660551071,0.1478617638349533,0.039058178663253784
45,0.07708362489938736,0.059846676886081696,0.1460314244031906,0.03845163434743881
46,0.06976665556430817,0.052503202110528946,0.13882048428058624,0.03930281102657318
47,0.07244689017534256,0.0550173819065094,0.1421649158000946,0.03934533055871725
48,0.07758934050798416,0.06057911366224289,0.14563024044036865,0.038852378726005554
49,0.07623529434204102,0.05893945321440697,0.1454186588525772,0.03704942297190428
50,0.06781920790672302,0.05040859431028366,0.13746164739131927,0.03650906961411238
51,0.07055515050888062,0.053204722702503204,0.13995686173439026,0.03888107091188431
52,0.06694230437278748,0.049639321863651276,0.13615424931049347,0.038550201803445816
53,0.0762941837310791,0.05905840918421745,0.1452372819185257,0.03895144537091255
54,0.07149440050125122,0.0537400022149086,0.1425119787454605,0.035633385181427
55,0.06467650085687637,0.04692941531538963,0.13566485047340393,0.037687438540160656
56,0.07512207329273224,0.05738425254821777,0.1460733562707901,0.03913993667811155
57,0.07316579669713974,0.055592358112335205,0.14345954358577728,0.039345916360616684
58,0.07062409818172455,0.052699021995067596,0.14232438802719116,0.035956548526883125
59,0.06486828625202179,0.04705660417675972,0.13611502945423126,0.03723719995468855
60,0.06674368679523468,0.04889056459069252,0.13815619051456451,0.02905234508216381
61,0.06550091505050659,0.04735288769006729,0.1380930244922638,0.03837904427200556
62,0.06823637336492538,0.049899011850357056,0.1415858119726181,0.0380534864962101
63,0.06053696572780609,0.042180679738521576,0.13396210968494415,0.036438845098018646
64,0.07344672083854675,0.05593588203191757,0.14349006116390228,0.03500692453235388
65,0.06973405182361603,0.051524851471185684,0.14257082343101501,0.03678255435079336
66,0.07058412581682205,0.05268799886107445,0.14216862618923187,0.03703015949577093
67,0.07103893160820007,0.053125109523534775,0.14269420504570007,0.03590976167470217
68,0.07073809206485748,0.05302996188402176,0.14157059788703918,0.03628461994230747
69,0.06410350650548935,0.045804042369127274,0.13730137050151825,0.03455190174281597
70,0.06307705491781235,0.044380635023117065,0.13786274194717407,0.035747054032981396
71,0.06950239092111588,0.051356393843889236,0.14208637177944183,0.039068933576345444
72,0.06615453213453293,0.04768192023038864,0.1400449573993683,0.03703529201447964
73,0.06765338778495789,0.04908839613199234,0.14191336929798126,0.03742260579019785
74,0.06735605746507645,0.04921085014939308,0.13993686437606812,0.0364227220416069
75,0.05946683883666992,0.04139475151896477,0.13175520300865173,0.03705234453082085
76,0.06665481626987457,0.048378992825746536,0.13975808024406433,0.0377013860270381
77,0.06695755571126938,0.04850839823484421,0.14075417816638947,0.035865685902535915
78,0.06634242832660675,0.047626227140426636,0.14120720326900482,0.03662898484617472
79,0.05754082649946213,0.03838351368904114,0.1341700702905655,0.03740589879453182
80,0.06538531184196472,0.04662107303738594,0.14044225215911865,0.03854064829647541
81,0.06621982157230377,0.04724397137761116,0.14212320744991302,0.03739800676703453
82,0.064088836312294,0.044993579387664795,0.14046986401081085,0.0376526415348053
83,0.06314238160848618,0.04433078318834305,0.1383887678384781,0.038076695054769516
84,0.06265276670455933,0.04392233490943909,0.1375744640827179,0.037780361250042915
85,0.05823710560798645,0.039082031697034836,0.1348574012517929,0.03868515510112047
86,0.06338529288768768,0.04405692219734192,0.14069877564907074,0.03971644397825003
87,0.06020139530301094,0.04101842641830444,0.13693326711654663,0.035729335620999336
88,0.06426370143890381,0.04535850137472153,0.13988448679447174,0.035813662223517895
89,0.053955577313899994,0.034543950110673904,0.13160207867622375,0.03751188702881336
90,0.059511780738830566,0.04041023552417755,0.13591794669628143,0.03691305499523878
91,0.05435149371623993,0.03485248610377312,0.13234750926494598,0.0389817850664258
92,0.060965605080127716,0.041232239454984665,0.13989907503128052,0.039541750214993954
93,0.0606713593006134,0.04102648049592972,0.13925087451934814,0.03934229724109173
