step,loss,sdf_loss,dro_loss,time
0,0.23035255074501038,0.22132934629917145,0.2664453089237213,1.260038391686976
1,0.2096383422613144,0.2005125880241394,0.24614129960536957,0.03836838062852621
2,0.22845609486103058,0.21956220269203186,0.26403164863586426,0.03584874887019396
3,0.2229178249835968,0.2137252390384674,0.259688138961792,0.03529815189540386
4,0.20706528425216675,0.19794721901416779,0.24353747069835663,0.03800681885331869
5,0.20594006776809692,0.19669365882873535,0.24292565882205963,0.035621123388409615
6,0.22733186185359955,0.21838617324829102,0.2631145715713501,0.0379828754812479
7,0.23752354085445404,0.22865457832813263,0.2729994058609009,0.037744649685919285
8,0.21845458447933197,0.2092730849981308,0.25518059730529785,0.03732565604150295
9,0.21880894899368286,0.20958994328975677,0.2556849420070648,0.03507621120661497
10,0.20594125986099243,0.1966731697320938,0.24301354587078094,0.03775623720139265
11,0.20980100333690643,0.20026546716690063,0.24794308841228485,0.039191597141325474
12,0.2012772262096405,0.19178321957588196,0.23925328254699707,0.03715011943131685
13,0.2137899249792099,0.20437858998775482,0.251435250043869,0.037182136438786983
14,0.19368191063404083,0.18389447033405304,0.2328316867351532,0.04412960447371006
15,0.1783066838979721,0.1681753247976303,0.2188321053981781,0.039653316140174866
16,0.19734008610248566,0.18766164779663086,0.23605385422706604,0.03945958148688078
17,0.19044041633605957,0.18048880994319916,0.2302468717098236,0.03952065482735634
18,0.19681544601917267,0.18676988780498505,0.23699764907360077,0.039663936011493206
19,0.1886894404888153,0.17883943021297455,0.22808942198753357,0.039257220923900604
20,0.1733245849609375,0.16308878362178802,0.2142677754163742,0.03952212259173393
21,0.1641305834054947,0.1540423333644867,0.2044835388660431,0.03989593405276537
22,0.17343734204769135,0.16334809362888336,0.2137943059206009,0.038866628892719746
23,0.15840697288513184,0.14833305776119232,0.1987026482820511,0.03843127004802227
24,0.15321198105812073,0.1430935561656952,0.19368566572666168,0.03699114918708801
25,0.1583329439163208,0.14838826656341553,0.19811168313026428,0.03734781965613365
26,0.15478980541229248,0.14507713913917542,0.19364045560359955,0.039378080517053604
27,0.13696444034576416,0.12691420316696167,0.17716535925865173,0.03772405721247196
28,0.136917382478714,0.12715372443199158,0.17597201466560364,0.036997933872044086
29,0.15785051882266998,0.14848999679088593,0.19529259204864502,0.03508905414491892
30,0.14848941564559937,0.13909156620502472,0.18608082830905914,0.03468191344290972
31,0.14706841111183167,0.13777610659599304,0.18423762917518616,0.03455869108438492
32,0.15263968706130981,0.14341628551483154,0.1895332634449005,0.03623764403164387
33,0.14130885899066925,0.13204143941402435,0.17837850749492645,0.036469075828790665
34,0.145235076546669,0.13624203205108643,0.18120723962783813,0.03586769662797451
35,0.1359482705593109,0.12716346979141235,0.17108742892742157,0.03781700227409601
36,0.1359311044216156,0.127227321267128,0.17074620723724365,0.03655953984707594
37,0.13480401039123535,0.12608319520950317,0.16968730092048645,0.03820854611694813
38,0.14022386074066162,0.1310938149690628,0.17674404382705688,0.03854985721409321
39,0.1364695280790329,0.12714645266532898,0.17376179993152618,0.03904346656054258
40,0.13240039348602295,0.12302802503108978,0.16988983750343323,0.039542228914797306
41,0.13180434703826904,0.12235551327466965,0.16959969699382782,0.03820991516113281
42,0.13286329805850983,0.12339094281196594,0.17075270414352417,0.03819111082702875
43,0.13202105462551117,0.12230409681797028,0.17088885605335236,0.038147964514791965
44,0.132498100399971,0.12343056499958038,0.16876822710037231,0.03926644753664732
45,0.1215629130601883,0.11193473637104034,0.1600755900144577,0.03970130905508995
