step,loss,sdf_loss,dro_loss,time
0,0.22431057691574097,0.21504779160022736,0.26136165857315063,0.8382752537727356
1,0.19608333706855774,0.1863734871149063,0.2349226474761963,0.021875133737921715
2,0.20347335934638977,0.1939767748117447,0.2414597123861313,0.020769380033016205
3,0.18452481925487518,0.1744975596666336,0.2246338278055191,0.022012457251548767
4,0.19230355322360992,0.18251490592956543,0.23145806789398193,0.021346107125282288
5,0.19373321533203125,0.18393144011497498,0.23294033110141754,0.021369442343711853
6,0.20441250503063202,0.19483868777751923,0.24270771443843842,0.022164270281791687
7,0.204045832157135,0.19430316984653473,0.24301649630069733,0.021498908288776875
8,0.19367918372154236,0.18385376036167145,0.23298080265522003,0.022377959452569485
9,0.17991992831230164,0.16960571706295013,0.22117675840854645,0.02125377021729946
10,0.19229833781719208,0.18234208226203918,0.23212336003780365,0.022083125077188015
11,0.20664258301258087,0.1968914121389389,0.24564726650714874,0.0207535270601511
12,0.18127626180648804,0.17096112668514252,0.22253678739070892,0.02205027360469103
13,0.17493754625320435,0.16478514671325684,0.21554715931415558,0.021484650671482086
14,0.17627225816249847,0.1656583994626999,0.21872767806053162,0.021889956668019295
15,0.1625538170337677,0.15195152163505554,0.20496298372745514,0.021387857384979725
16,0.17218999564647675,0.16184180974960327,0.21358275413513184,0.021075764670968056
17,0.15083903074264526,0.1396927833557129,0.19542402029037476,0.02147152740508318
18,0.1676812618970871,0.1575312465429306,0.2082812488079071,0.02012275718152523
19,0.1536799818277359,0.14305710792541504,0.19617147743701935,0.021020539104938507
20,0.1719834804534912,0.16187860071659088,0.21240302920341492,0.020962078124284744
21,0.14913123846054077,0.13847464323043823,0.19175760447978973,0.020523506216704845
22,0.13405631482601166,0.12265238910913467,0.1796720176935196,0.020976806059479713
23,0.12757842242717743,0.11658990383148193,0.17153246700763702,0.021443095058202744
24,0.13970163464546204,0.1291300505399704,0.1819879412651062,0.020483700558543205
25,0.13733375072479248,0.1268952339887619,0.179087832570076,0.02177946362644434
26,0.13010528683662415,0.11966226249933243,0.17187738418579102,0.02060914132744074
27,0.12253904342651367,0.11188570410013199,0.1651524007320404,0.021276644431054592
28,0.12173134088516235,0.11121473461389542,0.1637977808713913,0.021439707837998867
29,0.12212859094142914,0.11160500347614288,0.16422292590141296,0.021190029568970203
30,0.11833339929580688,0.10839679837226868,0.15807978808879852,0.020784624852240086
31,0.1170484647154808,0.1070445254445076,0.15706419944763184,0.021541547030210495
32,0.11978307366371155,0.10934779793024063,0.16152414679527283,0.021198217757046223
33,0.11831936240196228,0.10814202576875687,0.15902870893478394,0.021025431342422962
34,0.11771704256534576,0.10798293352127075,0.156653493642807,0.02180814929306507
35,0.11047417670488358,0.10002759844064713,0.15226046741008759,0.02073860727250576
36,0.10983239859342575,0.09930479526519775,0.15194280445575714,0.020891881547868252
37,0.10594936460256577,0.09527674317359924,0.14863981306552887,0.020107545889914036
38,0.10486841201782227,0.09398648142814636,0.14839611947536469,0.02121575176715851
39,0.10050079226493835,0.08992182463407516,0.14281664788722992,0.02036272920668125
40,0.10214518755674362,0.09163336455821991,0.14419247210025787,0.021247506141662598
41,0.09742468595504761,0.08636849373579025,0.14164941012859344,0.02140094991773367
42,0.09062419086694717,0.07937581837177277,0.1356176733970642,0.021647317335009575
43,0.08840078860521317,0.0770081877708435,0.13397116959095,0.02092916239053011
44,0.09265320003032684,0.08108806610107422,0.13891372084617615,0.020293516106903553
45,0.0906134694814682,0.07920143753290176,0.13626159727573395,0.022054508328437805
46,0.07983497530221939,0.06744534522294998,0.12939347326755524,0.021054244600236416
47,0.07644978910684586,0.06388507783412933,0.12670864164829254,0.02113799937069416
48,0.07561823725700378,0.06279809772968292,0.12689879536628723,0.020842679776251316
49,0.07828544080257416,0.06569873541593552,0.12863227725028992,0.021669658832252026
50,0.06844079494476318,0.05504376068711281,0.12202893942594528,0.02116471342742443
51,0.06468740105628967,0.050906598567962646,0.11981061846017838,0.020717685110867023
52,0.06370411068201065,0.049924466758966446,0.11882267892360687,0.020818735472857952
53,0.06522445380687714,0.051270000636577606,0.12104225903749466,0.020363638177514076
54,0.05947622284293175,0.04467851296067238,0.11866705119609833,0.020700614899396896
55,0.06165962666273117,0.0471874363720417,0.11954839527606964,0.025892228819429874
56,0.05899111554026604,0.04416818916797638,0.11828280985355377,0.02022808976471424
57,0.05580888316035271,0.04058760404586792,0.11669398844242096,0.019781003706157207
58,0.05218387767672539,0.03612620010972023,0.11641458421945572,0.02611891645938158
59,0.052345968782901764,0.03647684305906296,0.11582247167825699,0.024805075488984585
60,0.04956516996026039,0.03305251896381378,0.11561577022075653,0.020877057686448097
61,0.048707347363233566,0.031772516667842865,0.11644666641950607,0.03658322058618069
62,0.04796508699655533,0.030710838735103607,0.11698208004236221,0.03771945834159851
63,0.05270498991012573,0.03625718876719475,0.11849620193243027,0.03873943816870451
64,0.04916045069694519,0.03235744684934616,0.11637245863676071,0.03902312181890011
65,0.04666987806558609,0.028978237882256508,0.11743642389774323,0.03925250004976988
66,0.0493009015917778,0.032241370528936386,0.11753903329372406,0.03841552883386612
67,0.04759505018591881,0.030155370011925697,0.11735376715660095,0.03937073890119791
68,0.046355023980140686,0.029172539710998535,0.11508496105670929,0.03890884108841419
69,0.04206680506467819,0.02399136871099472,0.11436854302883148,0.03903810307383537
70,0.04141474515199661,0.023097597062587738,0.11468332260847092,0.038598264567554
71,0.04394716024398804,0.02617277204990387,0.1150447204709053,0.03944119717925787
72,0.04001498967409134,0.021025769412517548,0.11597186326980591,0.03812665306031704
73,0.04196934029459953,0.023550933226943016,0.1156429648399353,0.03712017834186554
74,0.04155167192220688,0.023360442370176315,0.11431659758090973,0.03811744134873152
75,0.04311505705118179,0.025236470624804497,0.11462939530611038,0.0374342380091548
76,0.04128345102071762,0.023538151755928993,0.11226464807987213,0.03860094863921404
77,0.04189043864607811,0.02427007630467415,0.11237188428640366,0.037481166422367096
78,0.040534794330596924,0.021996749565005302,0.114686980843544,0.037156798876821995
79,0.0421781912446022,0.023984450846910477,0.11495314538478851,0.03746068198233843
80,0.041457585990428925,0.023797085508704185,0.11209957301616669,0.03744788561016321
81,0.039327673614025116,0.02058502472937107,0.1142982766032219,0.038278818130493164
82,0.04000610113143921,0.02165224216878414,0.11342154443264008,0.0373004199936986
83,0.04003285616636276,0.021424075588583946,0.11446796357631683,0.03768779244273901
84,0.038934528827667236,0.020473122596740723,0.1127801463007927,0.037451254203915596
85,0.03899345174431801,0.02041124738752842,0.11332226544618607,0.03806433454155922
86,0.038132041692733765,0.01933719404041767,0.11331142485141754,0.037769805639982224
87,0.03904645889997482,0.02017379179596901,0.11453711986541748,0.03724065888673067
88,0.039229366928339005,0.020673006772994995,0.11345480382442474,0.03834900353103876
89,0.037732403725385666,0.01914813555777073,0.11206948012113571,0.0391218438744545
90,0.038671258836984634,0.020619023591279984,0.11088019609451294,0.039400139823555946
91,0.03909370303153992,0.020727111026644707,0.11256005614995956,0.03865819424390793
92,0.03732118755578995,0.018808847293257713,0.11137054115533829,0.038298445753753185
93,0.03794584050774574,0.019791048020124435,0.11056499928236008,0.035881148651242256
