step,loss,sdf_loss,dro_loss,time
0,0.17590223252773285,0.16783906519412994,0.20815493166446686,0.8848607446998358
1,0.1805715411901474,0.17285211384296417,0.2114492654800415,0.037898183800280094
2,0.16821886599063873,0.16010871529579163,0.20065948367118835,0.036475989036262035
3,0.1745014190673828,0.16621537506580353,0.20764555037021637,0.03457315545529127
4,0.17701983451843262,0.16921129822731018,0.20825394988059998,0.03457176499068737
5,0.17745982110500336,0.1696287840604782,0.20878398418426514,0.03656331542879343
6,0.175585076212883,0.16718757152557373,0.20917505025863647,0.034624652937054634
7,0.16492986679077148,0.15657469630241394,0.19835053384304047,0.034993281587958336
8,0.15892326831817627,0.1504524201154709,0.1928066611289978,0.035958003252744675
9,0.1660565435886383,0.15769685804843903,0.19949525594711304,0.03679176792502403
10,0.1551157534122467,0.14640580117702484,0.18995560705661774,0.03615568671375513
11,0.15459096431732178,0.1459464281797409,0.18916910886764526,0.03575342893600464
12,0.14758944511413574,0.13879862427711487,0.18275269865989685,0.03592400811612606
13,0.15843725204467773,0.14966243505477905,0.19353649020195007,0.03676760569214821
14,0.1398722529411316,0.13062289357185364,0.17686963081359863,0.03608992509543896
15,0.14263644814491272,0.13357268273830414,0.17889152467250824,0.03647678252309561
16,0.14066901803016663,0.13129304349422455,0.17817293107509613,0.03646756522357464
17,0.13065117597579956,0.12117739021778107,0.16854628920555115,0.03463294077664614
18,0.11842166632413864,0.10825652629137039,0.15908221900463104,0.03602408803999424
19,0.11703640222549438,0.10689707100391388,0.1575937271118164,0.036142610013484955
20,0.11133076250553131,0.10145462304353714,0.150835320353508,0.03624122217297554
21,0.10595632344484329,0.09591422975063324,0.1461246907711029,0.036093427799642086
22,0.11606866866350174,0.10624998807907104,0.15534338355064392,0.035805786959826946
23,0.11025764793157578,0.10019176453351974,0.1505211591720581,0.036635132506489754
24,0.09611223638057709,0.08574847131967545,0.13756731152534485,0.035381010733544827
25,0.11063240468502045,0.10104202479124069,0.14899389445781708,0.03800944983959198
26,0.09206661581993103,0.08182963728904724,0.1330144852399826,0.03542329277843237
27,0.09342540800571442,0.08337521553039551,0.13362614810466766,0.03683557827025652
28,0.09383794665336609,0.08390939235687256,0.13355214893817902,0.03515131026506424
29,0.10122586786746979,0.09200619906187057,0.13810451328754425,0.03649342991411686
30,0.10314222425222397,0.0940505713224411,0.13950882852077484,0.03566840756684542
31,0.1040942594408989,0.09514538198709488,0.13988976180553436,0.035616546869277954
32,0.09952591359615326,0.0905018225312233,0.13562226295471191,0.03601665236055851
33,0.08634111285209656,0.07657907158136368,0.1253892481327057,0.03643658198416233
34,0.0909692645072937,0.08125320076942444,0.12983353435993195,0.03532993886619806
35,0.08654627948999405,0.07679826766252518,0.12553830444812775,0.035750290378928185
36,0.08469647169113159,0.07486769556999207,0.1240115687251091,0.03607944864779711
37,0.08266519010066986,0.0726935863494873,0.12255160510540009,0.03540758788585663
38,0.08697274327278137,0.07746709883213043,0.12499532103538513,0.03625348675996065
39,0.08437573164701462,0.07461731135845184,0.12340939790010452,0.03509822953492403
40,0.08583251386880875,0.07622332870960236,0.12426924705505371,0.03679518774151802
41,0.07993058860301971,0.06987074762582779,0.12016996741294861,0.03615662083029747
42,0.07617343962192535,0.06589013338088989,0.11730663478374481,0.032508229836821556
43,0.07503508776426315,0.06479977816343307,0.11597631871700287,0.035321141593158245
44,0.06617940217256546,0.0549493134021759,0.11109974980354309,0.03419140726327896
45,0.062074027955532074,0.05074828118085861,0.10737700015306473,0.03808955941349268
46,0.06308408081531525,0.051746293902397156,0.10843522846698761,0.0345030939206481
47,0.06581270694732666,0.05476003140211105,0.11002343147993088,0.036919305101037025
48,0.0567920058965683,0.04469289258122444,0.10518845170736313,0.03796000685542822
49,0.05487009882926941,0.04252123460173607,0.10426554828882217,0.03610637038946152
50,0.05487125366926193,0.042589105665683746,0.10399985313415527,0.03681003209203482
51,0.055704064667224884,0.04366159066557884,0.10387396067380905,0.038892059586942196
52,0.05054139345884323,0.03760584443807602,0.10228358209133148,0.039398849941790104
53,0.04726043716073036,0.033834394067525864,0.10096460580825806,0.038901785388588905
54,0.04790244251489639,0.03465963900089264,0.10087364912033081,0.0388459712266922
55,0.04633313789963722,0.032609667629003525,0.10122701525688171,0.03878352232277393
56,0.046465132385492325,0.03281658515334129,0.10105931758880615,0.03808046132326126
57,0.042764317244291306,0.028720946982502937,0.09893779456615448,0.037305272184312344
58,0.041587311774492264,0.027558708563447,0.09770172089338303,0.03832026477903128
59,0.04153688997030258,0.027169043198227882,0.09900827705860138,0.03882145881652832
60,0.03971509635448456,0.025754015892744064,0.09555941075086594,0.03722782339900732
61,0.03956569731235504,0.025423675775527954,0.0961337760090828,0.03688989579677582
62,0.0387301929295063,0.024075888097286224,0.09734740853309631,0.03454955667257309
63,0.04178576543927193,0.027251919731497765,0.09992113709449768,0.036678324453532696
64,0.041758760809898376,0.027415594086050987,0.09913142025470734,0.03859319258481264
65,0.041813209652900696,0.027543893083930016,0.09889046102762222,0.036237712018191814
66,0.0413421168923378,0.02673838473856449,0.09975704550743103,0.03429388999938965
67,0.04131767153739929,0.026908520609140396,0.09895428270101547,0.03566835541278124
68,0.03979719430208206,0.025176867842674255,0.0982784852385521,0.035721827298402786
69,0.03798600286245346,0.023903200402855873,0.09431719779968262,0.034311157651245594
70,0.03805717080831528,0.023871231824159622,0.0948009341955185,0.03336306009441614
71,0.03931139409542084,0.024938752874732018,0.09680196642875671,0.034260441549122334
72,0.03592029586434364,0.020983129739761353,0.09566895663738251,0.03743517491966486
73,0.03791629523038864,0.023242533206939697,0.09661134332418442,0.03633193485438824
74,0.03880075365304947,0.024144157767295837,0.0974271297454834,0.03945212345570326
75,0.037670526653528214,0.022753577679395676,0.09733831882476807,0.038847194984555244
76,0.03708585724234581,0.022190580144524574,0.09666696190834045,0.038995358161628246
77,0.03696947544813156,0.022220734506845474,0.09596442431211472,0.036821031011641026
78,0.036946676671504974,0.022035347297787666,0.09659198671579361,0.03638809826225042
79,0.03617201745510101,0.02094319462776184,0.0970873013138771,0.037023281678557396
80,0.036374837160110474,0.021655816584825516,0.09525090456008911,0.03690600302070379
81,0.036071356385946274,0.021278485655784607,0.09524283558130264,0.03528034593909979
82,0.03551625460386276,0.020510582253336906,0.09553892910480499,0.0339543167501688
83,0.03331877291202545,0.0182681605219841,0.09352122247219086,0.033929030410945415
84,0.03454120457172394,0.019462427124381065,0.09485629945993423,0.03505420405417681
85,0.0362052358686924,0.021792562678456306,0.09385591745376587,0.033431547693908215
86,0.03581935912370682,0.02097431756556034,0.09519952535629272,0.03663893509656191
87,0.032728955149650574,0.017552293837070465,0.09343558549880981,0.0369530925527215
88,0.03605189919471741,0.021227823570370674,0.09534819424152374,0.03375400323420763
89,0.03535948693752289,0.02041618339717388,0.09513270109891891,0.033634635619819164
90,0.03508533537387848,0.019986670464277267,0.09547998756170273,0.03487848769873381
91,0.03423819690942764,0.018747059628367424,0.09620275348424911,0.035036553628742695
92,0.033990971744060516,0.018757913261651993,0.09492320567369461,0.03537871316075325
93,0.034361083060503006,0.018806425854563713,0.09657970070838928,0.034887769259512424
94,0.035728149116039276,0.020973239094018936,0.09474777430295944,0.0350763164460659
